,name,price,address,information,url,brand,image_url,model,store,type,fuel,used_status,used_distance,Giảm xóc - Phuộc,Phanh,Động cơ,Đồng hồ,Khoá,Hệ thống đèn,Hệ thống tự động,Công nghệ kết nối,Khác
230,Yamaha Exciter 150,19000000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/702/1697702/1697702_209408_5._20230615062612_JUYbZEqW_l_800x800.jpg"", ""model"": ""Exciter"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-exciter-150-1697702,Yamaha,https://cdn.okxe.vn/products/702/1697702/1697702_209408_5._20230615062612_JUYbZEqW_l_800x800.jpg,Exciter,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
231,Yamaha FZ 150i,23500000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/705/1697705/1697705_209408_1._20230615062824_yACN5rvQ_l_800x800.jpg"", ""model"": ""FZ"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-fz-150i-1697705,Yamaha,https://cdn.okxe.vn/products/705/1697705/1697705_209408_1._20230615062824_yACN5rvQ_l_800x800.jpg,FZ,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
232,Honda Vision 110,24500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/699/1697699/1697699_139109_IMG_E4374_20230615062433_kGf5YBhN_l_800x800.jpg"", ""model"": ""Vision"", ""store"": ""Xe máy Thanh Tùng"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh thắng đùm/ tang trống,Phanh cơ,Phanh Đĩa"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-vision-110-1697699,Honda,https://cdn.okxe.vn/products/699/1697699/1697699_139109_IMG_E4374_20230615062433_kGf5YBhN_l_800x800.jpg,Vision,Xe máy Thanh Tùng,1,Gasolin,used,5000,,"Phanh thắng đùm/ tang trống,Phanh cơ,Phanh Đĩa",Phun xăng điện tử Fi / PGM-FI,,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
233,Honda SH 125,48000000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/697/1697697/1697697_209408_6._20230615062352_oYeBOBLE_l_800x800.jpg"", ""model"": ""SH"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Đồng hồ"": ""Đồng hồ LCD"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-sh-125-1697697,Honda,https://cdn.okxe.vn/products/697/1697697/1697697_209408_6._20230615062352_oYeBOBLE_l_800x800.jpg,SH,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,Phun xăng điện tử Fi / PGM-FI,Đồng hồ LCD,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
234,Honda Click 125i,8500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/700/1697700/1697700_209408_2._20230615062453_psuRS7yD_l_800x800.jpg"", ""model"": ""Click"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh thắng đùm/ tang trống,Phanh Đĩa"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-click-125i-1697700,Honda,https://cdn.okxe.vn/products/700/1697700/1697700_209408_2._20230615062453_psuRS7yD_l_800x800.jpg,Click,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,"Phanh thắng đùm/ tang trống,Phanh Đĩa",,,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
235,Honda SH Mode 125,26800000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/696/1697696/1697696_139109_IMG_E0387_20230615062343_G8rYcEZZ_l_800x800.jpg"", ""model"": ""SH"", ""store"": ""Xe máy Thanh Tùng"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Đồng hồ"": ""Đồng hồ LCD"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-sh-mode-125-1697696,Honda,https://cdn.okxe.vn/products/696/1697696/1697696_139109_IMG_E0387_20230615062343_G8rYcEZZ_l_800x800.jpg,SH,Xe máy Thanh Tùng,1,Gasolin,used,5000,,,Phun xăng điện tử Fi / PGM-FI,Đồng hồ LCD,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
236,Piaggio Vespa LX,9000000,Tp. Hà Nội,"{""brand"": ""Piaggio"", ""image_url"": ""https://cdn.okxe.vn/products/698/1697698/1697698_209408_5._20230615062417_RwsVLsiL_l_800x800.jpg"", ""model"": ""Vespa"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Giảm xóc - Phuộc"": ""Phuộc Bottom-link Uni-Trak"", ""Phanh"": ""Phanh Đĩa"", ""Đồng hồ"": ""Đồng hồ LCD""}",https://api.okxe.vn/products/piaggio-vespa-lx-1697698,Piaggio,https://cdn.okxe.vn/products/698/1697698/1697698_209408_5._20230615062417_RwsVLsiL_l_800x800.jpg,Vespa,xe máy PHÚ THỊNH,1,Gasolin,used,5000,Phuộc Bottom-link Uni-Trak,Phanh Đĩa,,Đồng hồ LCD,,,,,
237,Honda Wave Alpha RSX,7500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/694/1697694/1697694_209408_2._20230615062244_k3XSZ9En_l_800x800.jpg"", ""model"": ""Wave Alpha"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Giảm xóc - Phuộc"": ""Giảm xóc thủy lực"", ""Phanh"": ""Phanh Đĩa"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI""}",https://api.okxe.vn/products/honda-wave-alpha-rsx-1697694,Honda,https://cdn.okxe.vn/products/694/1697694/1697694_209408_2._20230615062244_k3XSZ9En_l_800x800.jpg,Wave Alpha,xe máy PHÚ THỊNH,2,Gasolin,used,5000,Giảm xóc thủy lực,Phanh Đĩa,Phun xăng điện tử Fi / PGM-FI,,,,,,
238,Yamaha Janus 125,18500000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/693/1697693/1697693_209408_1._20230615062208_DGjZNR8a_l_800x800.jpg"", ""model"": ""Janus"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-janus-125-1697693,Yamaha,https://cdn.okxe.vn/products/693/1697693/1697693_209408_1._20230615062208_DGjZNR8a_l_800x800.jpg,Janus,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,,,,,,,
239,Honda Wave Alpha RSX 110 Fi,11500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/685/1697685/1697685_209408_4._20230615061834_9dIfHaKE_l_800x800.jpg"", ""model"": ""Wave Alpha"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh thắng đùm/ tang trống,Phanh Đĩa,Phanh động cơ"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI""}",https://api.okxe.vn/products/honda-wave-alpha-rsx-110-fi-1697685,Honda,https://cdn.okxe.vn/products/685/1697685/1697685_209408_4._20230615061834_9dIfHaKE_l_800x800.jpg,Wave Alpha,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,"Phanh thắng đùm/ tang trống,Phanh Đĩa,Phanh động cơ",Phun xăng điện tử Fi / PGM-FI,,,,,,
240,Honda Future 125,10500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/690/1697690/1697690_209408_1._20230615062043_jN2sVkxS_l_800x800.jpg"", ""model"": ""Future"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/honda-future-125-1697690,Honda,https://cdn.okxe.vn/products/690/1697690/1697690_209408_1._20230615062043_jN2sVkxS_l_800x800.jpg,Future,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
241,Honda LEAD 125 FI,27500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/692/1697692/1697692_209408_4._20230615062145_TH9OiNnS_l_800x800.jpg"", ""model"": ""LEAD"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh cơ,Phanh Đĩa"", ""Khoá"": ""Smartkey"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-lead-125-fi-1697692,Honda,https://cdn.okxe.vn/products/692/1697692/1697692_209408_4._20230615062145_TH9OiNnS_l_800x800.jpg,LEAD,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,"Phanh cơ,Phanh Đĩa",Phun xăng điện tử Fi / PGM-FI,,Smartkey,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
242,Honda Vario 150,27500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/689/1697689/1697689_209408_2._20230615061948_pIgxxvvq_l_800x800.jpg"", ""model"": ""Vario"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Giảm xóc - Phuộc"": ""Phuộc ống lồng,Giảm xóc thủy lực"", ""Phanh"": ""Phanh thắng đùm/ tang trống,Phanh Đĩa"", ""Khoá"": ""Khóa chống trộm"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Đồng hồ"": ""Đồng hồ LCD"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-vario-150-1697689,Honda,https://cdn.okxe.vn/products/689/1697689/1697689_209408_2._20230615061948_pIgxxvvq_l_800x800.jpg,Vario,xe máy PHÚ THỊNH,1,Gasolin,used,5000,"Phuộc ống lồng,Giảm xóc thủy lực","Phanh thắng đùm/ tang trống,Phanh Đĩa",Phun xăng điện tử Fi / PGM-FI,Đồng hồ LCD,Khóa chống trộm,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
243,Honda PS 150i,21500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/688/1697688/1697688_209408_5._20230615061938_vmMgIObx_l_800x800.jpg"", ""model"": ""PS"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI""}",https://api.okxe.vn/products/honda-ps-150i-1697688,Honda,https://cdn.okxe.vn/products/688/1697688/1697688_209408_5._20230615061938_vmMgIObx_l_800x800.jpg,PS,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,Phun xăng điện tử Fi / PGM-FI,,,,,,
244,Honda SH 150i,56800000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/687/1697687/1697687_139109_IMG_E6872_20230615061856_7WFqtKbu_l_800x800.jpg"", ""model"": ""SH"", ""store"": ""Xe máy Thanh Tùng"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Đồng hồ"": ""Đồng hồ LCD"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-sh-150i-1697687,Honda,https://cdn.okxe.vn/products/687/1697687/1697687_139109_IMG_E6872_20230615061856_7WFqtKbu_l_800x800.jpg,SH,Xe máy Thanh Tùng,1,Gasolin,used,5000,,,Phun xăng điện tử Fi / PGM-FI,Đồng hồ LCD,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
245,Yamaha Grande Blue Core,18500000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": null, ""model"": ""Grande"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-grande-blue-core-1697683,Yamaha,,Grande,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,,,,,,,
246,Ducati Mini 110,13500000,Tp. Hà Nội,"{""brand"": ""Ducati"", ""image_url"": ""https://cdn.okxe.vn/products/681/1697681/1697681_209408_2._20230615061709_S7Ws8tYK_l_800x800.jpg"", ""model"": ""Mini"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Giảm xóc - Phuộc"": ""Giảm xóc đơn/ monoshock"", ""Phanh"": ""Phanh Đĩa"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Đồng hồ"": ""Đồng hồ LCD"", ""Hệ thống đèn"": ""Đèn LED""}",https://api.okxe.vn/products/ducati-mini-110-1697681,Ducati,https://cdn.okxe.vn/products/681/1697681/1697681_209408_2._20230615061709_S7Ws8tYK_l_800x800.jpg,Mini,xe máy PHÚ THỊNH,2,Gasolin,used,5000,Giảm xóc đơn/ monoshock,Phanh Đĩa,Phun xăng điện tử Fi / PGM-FI,Đồng hồ LCD,,Đèn LED,,,
